date	word	value
2020-10	friendship	1
2020-10	general	3
2020-10	election	1
2020-10	sack	2
2020-10	express	2
2020-10	urgent	3
2020-10	priority	2
2020-10	safety	3
2020-10	appalled	2
2020-10	assault	1
2020-10	recently	1
2020-10	spoken	1
2020-10	concerned	1
2020-10	said	4
2020-10	held	3
2020-10	accountable	3
2020-10	destruction	1
2020-10	perpetrators	1
2020-10	request	1
2020-10	rcmpns	1
2020-10	crisis	2
2020-10	equality	1
2020-10	continues	2
2020-10	courage	2
2020-10	conviction	1
2020-10	personsday	1
2020-10	single	1
2020-10	birthday	2
2020-10	guy	1
2020-10	opened	1
2020-10	eyes	1
2020-10	memes	1
2020-10	je	1
2020-10	aime	1
2020-10	xav	2
2020-10	gotten	2
2020-10	kick	1
2020-10	humour	1
2020-10	tu	1
2020-10	manques	1
2020-10	toujours	1
2020-10	beginning	2
2020-10	enormous	1
2020-10	recognize	1
2020-10	perseverance	1
2020-10	extraordinary	1
2020-10	reached	3
2020-10	victory	1
2020-10	friend	1
2020-10	wishing	1
2020-10	term	1
2020-10	extended	2
2020-10	days	2
2020-10	restricted	1
2020-10	least	1
2020-10	november	1
2020-10	stephenmcneil	1
2020-10	condemn	3
2020-10	appalling	1
2020-10	governments	1
2020-10	htnuyens	1
2020-10	ottcatholicsb	1
2020-10	lcameronocsb	1
2020-10	tdottawa	1
2020-10	inviting	1
2020-10	nuyens	1
2020-10	hedyfry	1
2020-10	thequicknickel	2
2020-10	letting	2
2020-10	pop	1
2020-10	hedy	1
2020-10	lisa	1
2020-10	adapted	2
2020-10	used	1
2020-10	tuesday	1
2020-10	received	2
2020-10	gloves	1
2020-10	gowns	1
2020-10	shields	1
2020-10	march	1
2020-10	distributed	1
2020-10	pieces	1
2020-10	provinces	2
2020-10	territories	2
2020-10	proven	3
2020-10	appropriate	1
2020-10	canadianforces	2
2020-10	member	2
2020-10	adj	1
2020-10	patrice	2
2020-10	vincent	2
2020-10	attacked	1
2020-10	terrorist	2
2020-10	later	1
2020-10	succumbed	1
2020-10	injuries	2
2020-10	pausing	1
2020-10	lestweforget	2
2020-10	comments	2
2020-10	politicians	1
2020-10	ask	1
2020-10	see	4
2020-10	bad	1
2020-10	exactly	2
2020-10	blockhate	1
2020-10	worldstatisticsday	1
2020-10	stats	1
2020-10	tools	1
2020-10	enter	1
2020-10	grants	2
2020-10	gocanadaunited	1
2020-10	respecting	1
2020-10	individual	2
2020-10	pronouns	1
2020-10	basic	1
2020-10	respect	3
2020-10	common	1
2020-10	decency	1
2020-10	internationalpronounsday	1
2020-10	moment	1
2020-10	simple	2
2020-10	crucial	2
2020-10	steps	1
2020-10	difference	1
2020-10	workplaces	1
2020-10	consciously	2
2020-10	tested	2
2020-10	works	1
2020-10	places	1
2020-10	order	2
2020-10	shops	1
2020-10	neighbourhood	2
2020-10	anitaoakville	1
2020-10	abbott	2
2020-10	id	2
2020-10	track	1
2020-10	deliveries	1
2020-10	panbio	1
2020-10	arriving	1
2020-10	shortly	1
2020-10	students	5
2020-10	staff	1
2020-10	faculty	2
2020-10	memorialu	2
2020-10	questions	3
2020-10	response	3
2020-10	along	1
2020-10	discussion	2
2020-10	contacted	1
2020-10	counterpart	1
2020-10	nigeria	1
2020-10	deep	1
2020-10	concerns	1
2020-10	reports	1
2020-10	excessive	1
2020-10	force	2
2020-10	deaths	1
2020-10	protests	1
2020-10	responsible	1
2020-10	violations	1
2020-10	abuse	1
2020-10	trust	1
2020-10	rebuilt	1
2020-10	rcmp	2
2020-10	deployment	1
2020-10	cameras	1
2020-10	iqaluit	1
2020-10	seamusoregan	1
2020-10	vianne	1
2020-10	thoughtful	1
2020-10	davidlametti	1
2020-10	resilience	1
2020-10	restaurant	1
2020-10	café	1
2020-10	requires	1
2020-10	collective	1
2020-10	number	2
2020-10	consistent	1
2020-10	adhering	1
2020-10	corporal	1
2020-10	nathan	1
2020-10	cirillo	1
2020-10	warrant	1
2020-10	officer	1
2020-10	sacrifices	1
2020-10	brave	1
2020-10	men	1
2020-10	six	3
2020-10	humans	1
2020-10	climbed	1
2020-10	aboard	1
2020-10	space	2
2020-10	station	3
2020-10	several	4
2020-10	astronauts	1
2020-10	traveled	1
2020-10	david	2
2020-10	felixandpaul	1
2020-10	iss	1
2020-10	series	1
2020-10	innovation	1
2020-10	finest	1
2020-10	crin	1
2020-10	aims	1
2020-10	oil	1
2020-10	gas	2
2020-10	greenhouse	1
2020-10	megatons	1
2020-10	equivalent	1
2020-10	cars	1
2020-10	road	1
2020-10	whenever	1
2020-10	paths	1
2020-10	cross	1
2020-10	february	2
2020-10	ambassador	2
2020-10	peace	7
2020-10	incredible	1
2020-10	advocate	1
2020-10	meaningful	2
2020-10	involvement	1
2020-10	operations	1
2020-10	shecurity	2
2020-10	field	1
2020-10	fast	1
2020-10	initiative	8
2020-10	pamdamoff	1
2020-10	blrewarded	2
2020-10	pam	1
2020-10	susanne	1
2020-10	cynthia	1
2020-10	keeps	1
2020-10	appreciate	1
2020-10	mikesavagehfx	1
2020-10	halifax	1
2020-10	council	1
2020-10	haligonians	1
2020-10	highlighted	1
2020-10	companies	2
2020-10	rebuilding	1
2020-10	centechmtl	1
2020-10	meeting	3
2020-10	chocolate	1
2020-10	diane	1
2020-10	paule	1
2020-10	carl	1
2020-10	speak	2
2020-10	adapting	1
2020-10	thrive	1
2020-10	antibody	1
2020-10	facility	2
2020-10	increasing	1
2020-10	biomanufacturing	1
2020-10	capacity	1
2020-10	vaccines	1
2020-10	providing	2
2020-10	medicagoinc	1
2020-10	candidate	1
2020-10	reserve	1
2020-10	doses	1
2020-10	vancouver	1
2020-10	precisionnano	1
2020-10	various	1
2020-10	stages	2
2020-10	clinical	1
2020-10	trials	1
2020-10	launching	3
2020-10	supply	2
2020-10	challenge	1
2020-10	gaps	1
2020-10	creation	1
2020-10	secret	1
2020-10	legacies	1
2020-10	gord	1
2020-10	downie	1
2020-10	chanie	1
2020-10	wenjack	1
2020-10	reconciliaction	1
2020-10	furthering	1
2020-10	shameful	1
2020-10	residential	1
2020-10	schools	1
2020-10	racist	1
2020-10	ideology	1
2020-10	antisemitic	1
2020-10	desecration	1
2020-10	tomb	1
2020-10	unknown	1
2020-10	soldier	1
2020-10	completely	1
2020-10	hateful	1
2020-10	urge	1
2020-10	regarding	2
2020-10	perpetrator	1
2020-10	police	1
2020-10	disability	1
2020-10	tax	1
2020-10	credit	1
2020-10	payment	1
2020-10	december	1
2020-10	eligible	1
2020-10	expenses	2
2020-10	incurred	1
2020-10	ahead	2
2020-10	crises	1
2020-10	borders	1
2020-10	means	1
2020-10	ideals	1
2020-10	un	3
2020-10	founded	1
2020-10	upon	1
2020-10	cooperation	2
2020-10	unday	1
2020-10	alongside	1
2020-10	joint	1
2020-10	recognition	1
2020-10	tables	1
2020-10	essential	1
2020-10	realize	1
2020-10	vision	2
2020-10	numbers	1
2020-10	high	1
2020-10	accelerated	1
2020-10	pace	1
2020-10	vast	1
2020-10	majority	1
2020-10	susceptible	1
2020-10	precautions	1
2020-10	safer	1
2020-10	pm	2
2020-10	markcritch	1
2020-10	speaking	1
2020-10	chose	1
2020-10	employees	1
2020-10	payroll	1
2020-10	cover	1
2020-10	cost	1
2020-10	wage	1
2020-10	subsidy	2
2020-10	smallbiz	2
2020-10	govcanhealth	2
2020-10	practice	1
2020-10	preventative	1
2020-10	covidwise	1
2020-10	jjhorgan	2
2020-10	early	2
2020-10	child	3
2020-10	british	2
2020-10	columbians	2
2020-10	operating	2
2020-10	banking	2
2020-10	loans	1
2020-10	ceba	1
2020-10	opening	1
2020-10	greater	1
2020-10	financial	1
2020-10	lifeline	1
2020-10	transit	1
2020-10	attention	1
2020-10	digital	3
2020-10	buying	1
2020-10	ppe	1
2020-10	retrofitting	1
2020-10	downtown	1
2020-10	flood	1
2020-10	barrier	1
2020-10	calgary	1
2020-10	wells	1
2020-10	siksika	1
2020-10	hundreds	1
2020-10	mckenna	1
2020-10	states	1
2020-10	consuls	1
2020-10	covered	2
2020-10	trade	2
2020-10	deals	1
2020-10	mulroney	1
2020-10	insights	1
2020-10	defend	2
2020-10	interests	1
2020-10	largest	2
2020-10	closest	2
2020-10	trading	2
2020-10	solidarity	2
2020-10	french	3
2020-10	turkey	1
2020-10	france	2
2020-10	totally	1
2020-10	return	1
2020-10	respectful	1
2020-10	diplomatic	2
2020-10	exchanges	1
2020-10	sooner	3
2020-10	control	1
2020-10	gather	1
2020-10	remembrance	2
2020-10	participate	1
2020-10	commemoration	1
2020-10	ceremonies	1
2020-10	marciien	1
2020-10	yaarasaks	1
2020-10	welcome	1
2020-10	really	1
2020-10	fairer	1
2020-10	premierscottmoe	2
2020-10	immediate	1
2020-10	possible	1
2020-10	develop	1
2020-10	rentals	1
2020-10	convert	1
2020-10	buildings	2
2020-10	renovate	1
2020-10	abandoned	1
2020-10	experiencing	1
2020-10	launch	2
2020-10	move	1
2020-10	goal	1
2020-10	finally	1
2020-10	eliminating	1
2020-10	decades	1
2020-10	jacques	1
2020-10	godin	1
2020-10	delighted	1
2020-10	audiences	1
2020-10	screens	1
2020-10	speakers	1
2020-10	lasting	1
2020-10	tremendous	1
2020-10	loss	1
2020-10	fans	1
2020-10	permanent	1
2020-10	units	1
2020-10	priorities	2
2020-10	bcfarmers	1
2020-10	rolling	1
2020-10	forever	1
2020-10	yes	1
2020-10	sucks	1
2020-10	forum	3
2020-10	maintenant	1
2020-10	pour	1
2020-10	écouter	1
2020-10	mon	1
2020-10	discours	1
2020-10	au	1
2020-10	mondial	1
2020-10	de	1
2020-10	ambstephanedion	1
2020-10	european	1
2020-10	union	1
2020-10	tomorrow	1
2020-10	foreign	1
2020-10	policy	1
2020-10	issues	1
2020-10	ceta	1
2020-10	eu	2
2020-10	champion	1
2020-10	mazankowski	1
2020-10	serving	1
2020-10	transport	1
2020-10	agriculture	1
2020-10	finance	1
2020-10	deputy	2
2020-10	deepest	1
2020-10	condolences	1
2020-10	mourning	2
2020-10	physical	1
2020-10	shot	1
2020-10	zaineb	1
2020-10	go	4
2020-10	forjudeforeveryone	1
2020-10	congratulate	1
2020-10	scott	1
2020-10	stepped	1
2020-10	speech	1
2020-10	habs	1
2020-10	something	1
2020-10	else	1
2020-10	attack	1
2020-10	church	1
2020-10	claimed	1
2020-10	victims	1
2020-10	denounce	1
2020-10	unjustifiable	1
2020-10	society	1
2020-10	wrapped	1
2020-10	charlesmichel	2
2020-10	vonderleyen	2
2020-10	values	2
2020-10	economies	2
2020-10	reporters	1
2020-10	emerge	1
2020-10	responses	1
2020-10	summit	1
2020-10	pressing	1
2020-10	night	1
2020-10	colleagues	2
2020-10	south	1
2020-10	asian	1
2020-10	peel	1
2020-10	region	1
2020-10	buildbackbetter	1
2020-10	lived	1
2020-10	experiences	2
2020-10	marcgarneau	1
2020-10	transportation	1
2020-10	govt	1
2020-10	extension	1
2020-10	cruise	1
2020-10	pleasure	2
2020-10	crafts	1
2020-10	redclifftweets	1
2020-10	interested	1
2020-10	insightful	1
2020-10	arsenault	1
2020-10	interrupt	1
2020-10	zannlenore	1
2020-10	edmonton	1
2020-10	doniveson	1
2020-10	jkenney	1
2020-10	pilot	1
2020-10	keystone	1
2020-10	xl	1
2020-10	quite	1
2020-10	glutenberg	2
2020-10	trophy	1
2020-10	cdnbrewawards	1
2020-10	moments	1
2020-10	shutting	1
2020-10	bit	1
2020-10	spring	1
2020-10	sorayamartinezf	1
2020-10	sat	1
2020-10	frédéric	1
2020-10	oshlagbrassdist	1
2020-10	rodgercuzner	1
2020-10	parliament	1
2020-10	consul	1
2020-10	boston	1
2020-10	bridges	1
2020-10	englanders	1
2020-10	ties	1
2020-10	rodger	1
2020-10	appointment	1
2020-10	appointments	1
2020-10	accomplished	1
2020-10	roles	1
2020-10	facilities	1
2020-10	starting	1
2020-10	poppies	1
2020-10	paytribute	1
2020-10	tap	1
2020-10	boxes	2
2020-10	royalcdnlegion	2
2020-10	allow	1
2020-10	touchless	1
2020-10	donations	1
2020-10	poppy	3
2020-10	veterans	2
2020-10	info	1
2020-10	dedicating	1
2020-10	version	2
2020-10	grandfather	1
2020-10	jimmy	1
2020-10	air	1
2020-10	getyourpoppy	2
2020-10	canadaremembers	2
2020-10	bravely	1
2020-10	fought	1
2020-10	donate	1
2020-10	upgrades	1
2020-10	jane	1
2020-10	street	1
2020-10	bridge	1
2020-10	reducing	1
2020-10	impact	1
2020-10	severe	1
2020-10	storms	1
2020-10	flooding	1
2020-10	rockcliffe	1
2020-10	federal	1
2020-10	prosperity	1
2020-10	immigration	2
2020-10	unveil	1
2020-10	lays	1
2020-10	bold	1
2020-10	success	1
2020-10	loves	1
2020-10	precise	1
2020-10	timeline	1
2020-10	accurate	1
2020-10	notifications	1
2020-10	flattened	1
2020-10	listening	1
2020-10	experts	1
2020-10	tam	1
2020-10	candy	2
2020-10	laugh	2
2020-10	tired	1
2020-10	watching	1
2020-10	planes	1
2020-10	trains	1
2020-10	automobiles	1
2020-10	johncandyday	2
2020-10	favourite	1
2020-10	movie	1
2020-10	therealjencandy	1
2020-10	treasure	1
2020-10	extending	1
2020-10	introducing	1
2020-10	practical	1
2020-10	requirements	1
2020-10	select	1
2020-10	canarrive	1
2020-10	mandatory	1
2020-10	superhero	1
2020-10	halloween	2
2020-10	rules	1
2020-10	whatever	1
2020-10	minimizing	1
2020-10	burden	1
2020-10	essentialworkers	1
2020-10	practises	1
2020-10	doyourpart	1
2020-10	tragically	1
2020-10	armed	1
2020-10	forces	1
2020-10	lost	1
2020-10	training	1
2020-10	exercise	1
2020-10	wainwright	1
2020-10	hearts	1
2020-10	terrible	1
2020-10	lyon	1
2020-10	pattern	1
2020-10	horrific	1
2020-10	attacks	1
2020-10	priest	1
2020-10	heinous	1
2020-10	anitavandenbeld	1
2020-10	resolution	1
2020-10	contribute	1
2020-10	maintaining	1
2020-10	recommit	1
2020-10	participants	1
2020-10	aspects	1
2020-10	becauseofyou	1
2020-10	policies	1
2020-10	improving	1
2020-10	millions	1
2020-10	oecd	1
2020-10	greatly	1
2020-10	users	1
2020-10	input	1
2020-10	date	2
2020-10	experienced	1
2020-10	identify	1
2020-10	infectious	1
2020-10	notify	1
2020-10	period	1
2020-11	heart	2
2020-11	breaks	1
2020-11	loved	10
2020-11	ones	9
2020-11	two	9
2020-11	people	26
2020-11	killed	1
2020-11	last	4
2020-11	night	4
2020-11	horrific	2
2020-11	attack	2
2020-11	quebec	3
2020-11	city	4
2020-11	also	15
2020-11	wishing	2
2020-11	full	5
2020-11	recovery	8
2020-11	injured	2
2020-11	keeping	10
2020-11	thoughts	8
2020-11	first	8
2020-11	responders	1
2020-11	thank	12
2020-11	critical	2
2020-11	work	32
2020-11	deepest	4
2020-11	condolences	7
2020-11	corporal	2
2020-11	james	1
2020-11	choi	2
2020-11	family	13
2020-11	friends	5
2020-11	canadianforces	9
2020-11	colleagues	5
2020-11	mourn	1
2020-11	tragic	4
2020-11	loss	4
2020-11	know	23
2020-11	never	5
2020-11	forget	4
2020-11	service	11
2020-11	sacrifice	7
2020-11	quebecers	1
2020-11	canadians	33
2020-11	across	23
2020-11	country	25
2020-11	hearts	1
2020-11	go	4
2020-11	families	4
2020-11	françois	1
2020-11	duchesne	1
2020-11	suzanne	1
2020-11	clermont	1
2020-11	everyone	14
2020-11	affected	5
2020-11	terrible	1
2020-11	tragedy	1
2020-11	spoken	1
2020-11	minister	11
2020-11	jyduclos	1
2020-11	premier	4
2020-11	francoislegault	1
2020-11	mayor	2
2020-11	régis	1
2020-11	labeaume	1
2020-11	joellightbound	1
2020-11	offered	1
2020-11	sincere	1
2020-11	united	7
2020-11	grief	1
2020-11	stand	3
2020-11	together	25
2020-11	appalling	1
2020-11	violence	11
2020-11	today	76
2020-11	marks	2
2020-11	international	6
2020-11	day	19
2020-11	end	4
2020-11	impunity	1
2020-11	crimes	1
2020-11	journalists	2
2020-11	call	9
2020-11	upon	1
2020-11	states	1
2020-11	advocate	1
2020-11	free	2
2020-11	independant	1
2020-11	diverse	2
2020-11	media	2
2020-11	make	15
2020-11	sure	11
2020-11	tune	11
2020-11	nov	1
2020-11	global	4
2020-11	conference	3
2020-11	mediafreedom	2
2020-11	statement	14
2020-11	senateca	1
2020-11	flag	1
2020-11	peace	3
2020-11	tower	1
2020-11	flown	1
2020-11	sunset	1
2020-11	november	2
2020-11	mark	6
2020-11	events	2
2020-11	took	3
2020-11	place	4
2020-11	québec	1
2020-11	october	1
2020-11	senca	1
2020-11	cases	12
2020-11	rising	6
2020-11	manitoba	6
2020-11	spoke	17
2020-11	tam	5
2020-11	met	3
2020-11	caucus	1
2020-11	talk	1
2020-11	province	3
2020-11	provide	5
2020-11	additional	4
2020-11	resources	3
2020-11	continue	21
2020-11	help	31
2020-11	support	34
2020-11	manitobans	2
2020-11	shooting	2
2020-11	vienna	1
2020-11	heartbreaking	1
2020-11	condemn	1
2020-11	strongest	1
2020-11	terms	1
2020-11	possible	9
2020-11	act	3
2020-11	terrorism	2
2020-11	austria	1
2020-11	deplorable	1
2020-11	folklorama	1
2020-11	canadianpm	5
2020-11	glad	6
2020-11	could	12
2020-11	like	11
2020-11	stan	1
2020-11	teresa	1
2020-11	community	8
2020-11	pavilion	1
2020-11	leaders	4
2020-11	part	12
2020-11	conversation	5
2020-11	really	3
2020-11	appreciated	1
2020-11	sharing	4
2020-11	experiences	1
2020-11	us	30
2020-11	get	19
2020-11	take	8
2020-11	thanks	14
2020-11	actions	1
2020-11	matter	7
2020-11	every	10
2020-11	decision	1
2020-11	reduce	8
2020-11	risk	2
2020-11	exposure	2
2020-11	precaution	1
2020-11	slow	4
2020-11	spread	10
2020-11	communities	14
2020-11	accelerated	1
2020-11	growth	2
2020-11	epidemic	1
2020-11	covidwise	1
2020-11	cafreeland	11
2020-11	introduced	6
2020-11	legislation	6
2020-11	implement	1
2020-11	new	27
2020-11	measures	7
2020-11	businesses	16
2020-11	wage	2
2020-11	subsidy	11
2020-11	extension	2
2020-11	rent	11
2020-11	available	4
2020-11	tenants	1
2020-11	lockdown	7
2020-11	forced	1
2020-11	close	6
2020-11	limit	6
2020-11	due	4
2020-11	public	8
2020-11	health	21
2020-11	order	3
2020-11	agree	1
2020-11	year	19
2020-11	easy	5
2020-11	appreciate	1
2020-11	asking	1
2020-11	great	7
2020-11	questions	7
2020-11	teacher	1
2020-11	letting	1
2020-11	briefly	1
2020-11	interrupt	1
2020-11	lesson	1
2020-11	trigonometric	1
2020-11	functions	1
2020-11	randeepssarai	1
2020-11	dtsurreybia	2
2020-11	organizing	1
2020-11	randeep	1
2020-11	face	3
2020-11	pandemic	16
2020-11	come	3
2020-11	stronger	3
2020-11	side	1
2020-11	virus	9
2020-11	spreading	1
2020-11	window	1
2020-11	turn	1
2020-11	around	14
2020-11	closing	1
2020-11	everything	6
2020-11	provinces	9
2020-11	small	6
2020-11	business	14
2020-11	owners	7
2020-11	tuesday	3
2020-11	update	15
2020-11	nice	1
2020-11	canada	44
2020-11	million	18
2020-11	downloaded	6
2020-11	covidalert	15
2020-11	app	23
2020-11	one	6
2020-11	time	9
2020-11	add	3
2020-11	phone	9
2020-11	lives	9
2020-11	stake	1
2020-11	need	30
2020-11	download	9
2020-11	filomenatassi	3
2020-11	yesterday	3
2020-11	bill	1
2020-11	offers	1
2020-11	canadian	8
2020-11	nonprofits	1
2020-11	charities	1
2020-11	include	2
2020-11	emergency	7
2020-11	cews	1
2020-11	june	2
2020-11	many	11
2020-11	able	7
2020-11	stay	6
2020-11	open	3
2020-11	moved	1
2020-11	online	5
2020-11	canexport	1
2020-11	program	4
2020-11	helping	6
2020-11	expand	1
2020-11	presence	1
2020-11	attend	3
2020-11	virtual	7
2020-11	trade	12
2020-11	keep	33
2020-11	growing	2
2020-11	marcgarneau	5
2020-11	mandatory	1
2020-11	travellers	1
2020-11	use	7
2020-11	arrivecan	2
2020-11	required	1
2020-11	info	2
2020-11	government	11
2020-11	continues	3
2020-11	action	3
2020-11	strengthen	2
2020-11	transportation	1
2020-11	network	1
2020-11	another	6
2020-11	important	14
2020-11	step	3
2020-11	protect	19
2020-11	mikelakemp	1
2020-11	happy	7
2020-11	birthday	3
2020-11	jaden	1
2020-11	hope	3
2020-11	enjoying	1
2020-11	big	2
2020-11	far	4
2020-11	brianpallister	1
2020-11	safe	17
2020-11	contact	3
2020-11	tracing	1
2020-11	isolation	1
2020-11	housing	1
2020-11	working	23
2020-11	anitavandenbeld	2
2020-11	month	1
2020-11	anniversary	2
2020-11	battle	3
2020-11	scheldt	1
2020-11	liberation	2
2020-11	belgium	1
2020-11	remember	13
2020-11	sacrificed	4
2020-11	fighting	2
2020-11	freedom	5
2020-11	europe	2
2020-11	world	15
2020-11	war	6
2020-11	ii	1
2020-11	lestweforget	5
2020-11	sukhdhaliwal	1
2020-11	join	5
2020-11	pst	1
2020-11	frank	1
2020-11	discussion	1
2020-11	prime	6
2020-11	staff	2
2020-11	faculty	2
2020-11	students	4
2020-11	kwantlenu	2
2020-11	cdnpoli	2
2020-11	bcpoli	1
2020-11	surreybc	1
2020-11	tree	1
2020-11	hero	2
2020-11	honour	12
2020-11	women	9
2020-11	men	4
2020-11	bravely	2
2020-11	fought	3
2020-11	hohtribute	1
2020-11	planting	1
2020-11	trees	1
2020-11	transforming	1
2020-11	highway	1
2020-11	heroes	3
2020-11	largest	2
2020-11	living	1
2020-11	memorial	2
2020-11	canadaremembers	10
2020-11	markhollandlib	1
2020-11	shown	1
2020-11	incredible	4
2020-11	strength	1
2020-11	resilience	1
2020-11	taking	6
2020-11	precautions	1
2020-11	case	1
2020-11	numbers	2
2020-11	rise	5
2020-11	vitally	1
2020-11	following	3
2020-11	guidelines	1
2020-11	nothing	1
2020-11	making	6
2020-11	needs	3
2020-11	beyond	5
2020-11	exactly	2
2020-11	territories	8
2020-11	early	1
2020-11	learning	3
2020-11	child	6
2020-11	care	8
2020-11	announcement	4
2020-11	hussen	1
2020-11	harjitsajjan	11
2020-11	dedicating	1
2020-11	digitalpoppy	1
2020-11	simpson	1
2020-11	brothers	1
2020-11	duck	1
2020-11	lake	1
2020-11	nation	3
2020-11	served	9
2020-11	sww	1
2020-11	regiment	2
2020-11	armoured	1
2020-11	bcr	1
2020-11	veterans	16
2020-11	bravery	2
2020-11	right	10
2020-11	talking	2
2020-11	current	5
2020-11	situation	6
2020-11	ongoing	1
2020-11	response	5
2020-11	much	6
2020-11	watch	13
2020-11	live	19
2020-11	clicking	1
2020-11	technical	1
2020-11	difficulties	1
2020-11	back	5
2020-11	follow	6
2020-11	govcanhealth	5
2020-11	notification	1
2020-11	risked	1
2020-11	defend	2
2020-11	values	2
2020-11	freedoms	2
2020-11	secure	1
2020-11	better	5
2020-11	future	9
2020-11	forever	1
2020-11	grateful	2
2020-11	indebted	1
2020-11	sacrifices	4
2020-11	made	13
2020-11	always	9
2020-11	answered	1
2020-11	duty	2
2020-11	helped	1
2020-11	change	8
2020-11	course	1
2020-11	history	3
2020-11	shape	1
2020-11	deliver	1
2020-11	house	6
2020-11	commons	3
2020-11	extraordinary	1
2020-11	heroic	1
2020-11	week	7
2020-11	begins	1
2020-11	pay	5
2020-11	tribute	2
2020-11	wearing	3
2020-11	poppy	3
2020-11	contributions	4
2020-11	finding	1
2020-11	way	7
2020-11	safely	3
2020-11	children	3
2020-11	fight	6
2020-11	wars	1
2020-11	past	8
2020-11	decade	1
2020-11	dallaireinst	1
2020-11	roméo	1
2020-11	entire	1
2020-11	team	1
2020-11	difference	2
2020-11	look	6
2020-11	forward	7
2020-11	continuing	2
2020-11	issue	1
2020-11	senator	1
2020-11	bob	2
2020-11	peterson	1
2020-11	grit	1
2020-11	grace	1
2020-11	humility	1
2020-11	responsibilities	1
2020-11	seriously	1
2020-11	encouraged	1
2020-11	retired	1
2020-11	reminded	1
2020-11	fellow	1
2020-11	senators	1
2020-11	politics	1
2020-11	learned	2
2020-11	sadness	1
2020-11	passed	1
2020-11	away	3
2020-11	behalf	1
2020-11	sending	4
2020-11	former	1
2020-11	senate	1
2020-11	cathmckenna	2
2020-11	infrastructure	3
2020-11	plan	16
2020-11	invests	1
2020-11	thousands	2
2020-11	projects	7
2020-11	creates	1
2020-11	jobs	13
2020-11	builds	2
2020-11	cleaner	4
2020-11	inclusive	2
2020-11	interactive	1
2020-11	geomap	1
2020-11	project	1
2020-11	near	2
2020-11	busy	1
2020-11	days	4
2020-11	virtualtrademission	1
2020-11	entrepreneurs	6
2020-11	hosted	1
2020-11	asiapacificfdn	1
2020-11	connections	2
2020-11	insights	1
2020-11	gained	1
2020-11	exciting	1
2020-11	opportunities	5
2020-11	dynamic	1
2020-11	market	2
2020-11	emmanuelmacron	1
2020-11	afternoon	1
2020-11	stands	1
2020-11	solidarity	1
2020-11	france	1
2020-11	talked	3
2020-11	several	2
2020-11	topics	1
2020-11	read	6
2020-11	summary	3
2020-11	absolutely	1
2020-11	unacceptable	2
2020-11	symbol	1
2020-11	remembrance	11
2020-11	ever	8
2020-11	royalcdnlegion	3
2020-11	campaign	1
2020-11	heading	2
2020-11	weekend	2
2020-11	beat	3
2020-11	latest	8
2020-11	responding	2
2020-11	friday	2
2020-11	extending	1
2020-11	innovation	2
2020-11	assistance	4
2020-11	supporting	2
2020-11	innovative	2
2020-11	technology	1
2020-11	key	3
2020-11	creating	4
2020-11	good	12
2020-11	building	3
2020-11	economy	13
2020-11	details	6
2020-11	navdeepsbains	6
2020-11	researchers	3
2020-11	scientists	1
2020-11	hard	11
2020-11	find	6
2020-11	funding	6
2020-11	exceptional	1
2020-11	fund	7
2020-11	ensuring	1
2020-11	talented	1
2020-11	equipment	6
2020-11	tools	1
2020-11	poppies	1
2020-11	wholefoods	1
2020-11	personal	6
2020-11	protective	5
2020-11	sent	4
2020-11	nitrile	3
2020-11	gloves	3
2020-11	front	4
2020-11	line	3
2020-11	workers	7
2020-11	rapid	5
2020-11	tests	5
2020-11	three	3
2020-11	weeks	3
2020-11	bernjordanmp	4
2020-11	oceansprotectionsplan	1
2020-11	environmental	1
2020-11	depot	1
2020-11	vancouverisland	1
2020-11	mean	2
2020-11	quicker	1
2020-11	effective	2
2020-11	responses	1
2020-11	emergencies	1
2020-11	along	3
2020-11	beautiful	1
2020-11	pacific	1
2020-11	coastline	1
2020-11	marcomendicino	2
2020-11	knows	1
2020-11	immigration	3
2020-11	levels	1
2020-11	ambitious	3
2020-11	achievable	1
2020-11	ensure	9
2020-11	recovers	1
2020-11	short	1
2020-11	term	1
2020-11	drives	1
2020-11	enriches	1
2020-11	willaamos	1
2020-11	recognizes	2
2020-11	municipalities	1
2020-11	partners	8
2020-11	climate	7
2020-11	morning	5
2020-11	gov	2
2020-11	announced	10
2020-11	green	1
2020-11	municipal	1
2020-11	pilot	1
2020-11	involving	1
2020-11	feeling	3
2020-11	anxious	1
2020-11	overwhelmed	1
2020-11	okay	1
2020-11	alone	3
2020-11	pick	2
2020-11	reach	3
2020-11	someone	1
2020-11	trust	2
2020-11	confidential	1
2020-11	helpline	1
2020-11	connect	3
2020-11	lraitt	1
2020-11	lisa	1
2020-11	videos	1
2020-11	sophie	3
2020-11	want	1
2020-11	wish	1
2020-11	bruce	1
2020-11	sunday	1
2020-11	congratulations	2
2020-11	joebiden	3
2020-11	kamalaharris	1
2020-11	countries	9
2020-11	allies	3
2020-11	share	2
2020-11	relationship	2
2020-11	unique	2
2020-11	stage	1
2020-11	looking	5
2020-11	please	7
2020-11	result	1
2020-11	presidential	1
2020-11	election	2
2020-11	billblair	1
2020-11	toronto	2
2020-11	lost	5
2020-11	icon	1
2020-11	almost	1
2020-11	decades	2
2020-11	alex	2
2020-11	trebek	2
2020-11	entertained	2
2020-11	educated	1
2020-11	millions	6
2020-11	instilling	1
2020-11	love	4
